序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,是否新高,量比,涨停统计,入选理由,所属行业
522,301280,珠城科技,1.2502139806747437,59.12,70.07,292576256,2372346076.7999997,8086441876.799999,12.338836669921875,0.0,是,0.9985700845718384,0/0,60日新高,电子元件
523,300448,浩云科技,1.2249442338943481,9.09,10.78,421400800,4222704269.16,6149540184.48,9.950296401977539,0.0,是,0.8882431387901306,0/0,60日新高,互联网服
524,603297,永新光学,1.2229958772659302,113.39,123.22,290060800,12555572649.0,12579112413.0,2.2908565998077393,0.0,是,0.8232062458992004,0/0,60日新高,光学光电
525,002607,中公教育,1.2158055305480957,3.33,3.62,4086931776,16929711268.74,20537440081.920002,23.939794540405273,0.0,是,2.835871458053589,2/1,60日新高,教育
526,605116,奥锐特,1.173485517501831,31.9,34.68,224789645,12957245164.599998,12957245100.8,1.7100385427474976,0.0,是,0.664006769657135,0/0,60日新高,化学制药
527,300365,恒华科技,1.1678831577301025,6.93,8.22,200338883,3546251595.81,4156998420.96,5.637523174285889,0.0,是,1.4106874465942383,0/0,60日新高,软件开发
528,300244,迪安诊断,1.1659806966781616,29.5,34.99,6482301696,14793042299.5,18436893480.0,42.71219253540039,0.0,是,2.8241212368011475,4/2,60日新高且近期多次涨停,医疗服务
529,603387,基蛋生物,1.1507478952407837,8.79,9.56,168534515,4457879414.429999,4457879440.799999,3.769679546356201,0.1138952225446701,是,2.171187400817871,0/0,60日新高,医疗器械
530,301003,江苏博云,1.1293416023254395,47.46,56.32,134939496,3566161200.84,4609947509.58,3.764805316925049,0.0,是,1.2830785512924194,0/0,60日新高,塑料制品
531,603199,九华旅游,1.0951759815216064,38.77,42.19,95096335,4291063600.0000005,4291063600.0000005,2.229038715362549,-0.025786489248275757,是,0.9724462628364563,0/0,60日新高,旅游酒店
532,300910,瑞丰新材,1.0770505666732788,61.0,72.42,814876144,12656650209.0,18052052080.0,6.266735076904297,0.0,是,4.503073215484619,0/0,60日新高,化学制品
533,300566,激智科技,1.0515247583389282,19.22,22.82,232367540,4386330893.759999,5069112591.0,5.2775139808654785,0.0,是,1.3708568811416626,0/0,60日新高,光学光电
534,688255,凯尔达,0.9916912913322449,37.68,44.77,113075222,4139482221.6,4139482221.6,2.7171223163604736,0.0,是,1.356360673904419,0/0,60日新高,专用设备
535,600170,上海建工,0.9868420362472534,3.07,3.34,3641472688,27279835014.079998,27279834915.84,13.424999237060547,0.0,是,3.4983623027801514,2/1,60日新高,工程建设
536,601019,山东出版,0.9868420362472534,9.21,10.03,228668401,19220349000.0,19220349000.0,1.1841148138046265,-0.10845987498760223,是,1.3440970182418823,0/0,60日新高,文化传媒
537,601921,浙版传媒,0.9661835432052612,8.36,9.11,301136704,18577777784.28,18577777792.64,1.61432683467865,0.0,是,1.6800966262817383,0/0,60日新高,文化传媒
538,600497,驰宏锌锗,0.9422850608825684,8.57,9.34,1881947184,43196060739.310005,43196060165.12,4.3181304931640625,0.23391813039779663,是,0.9571500420570374,0/0,60日新高,有色金属
539,600337,美克家居,0.8823530077934265,3.43,3.74,858504432,4928903609.91,4928903633.92,16.6007080078125,-0.2906976640224457,否,2.3585851192474365,8/4,近期多次涨停,装修建材
540,603882,金域医学,0.8451471924781799,36.99,40.35,1707337136,17020378003.230001,17135923481.28,9.802279472351074,-0.027027027681469917,否,1.4652423858642578,4/2,近期多次涨停,医疗服务
541,300912,凯龙高科,0.8230452537536621,19.6,23.33,140214117,1682113160.0000002,2251687200.0,8.241096496582031,0.0,是,0.8268941640853882,0/0,60日新高,汽车零部
542,301135,瑞德智能,0.8149405717849731,29.69,35.34,111428244,2270119667.5,3026954880.0,4.924131870269775,0.0,是,1.570902705192566,0/0,60日新高,消费电子
543,300049,福瑞医科,0.7905138731002808,84.15,100.19,1132455088,19649137929.300003,22297721985.0,5.750640869140625,0.0,是,1.249613642692566,0/0,60日新高,医疗器械
544,301517,陕西华达,0.787578821182251,89.58,106.66,2782973456,8792911226.4,13547844500.4,29.474620819091797,0.0,是,1.3367103338241577,0/0,60日新高,电子元件
545,002922,伊戈尔,0.7857517600059509,38.48,42.0,1775835248,14384043528.4,16284971805.439999,12.28919506072998,0.0,是,1.2003229856491089,0/0,60日新高,电子元件
546,000060,中金岭南,0.7668711543083191,6.57,7.17,1637574944,29178133486.56,29178503193.600002,5.583280563354492,0.0,是,1.1262410879135132,0/0,60日新高,有色金属
547,601899,紫金矿业,0.6799163222312927,38.5,42.06,16559300352,793134385890.0,1023704725120.0,2.066173553466797,-0.025967281311750412,是,1.4315117597579956,0/0,60日新高,有色金属
548,301053,远信工业,0.5949161648750305,37.2,44.38,119744340,2876172907.2000003,3132921690.0000005,4.2282538414001465,0.0,是,1.4982529878616333,0/0,60日新高,专用设备
549,300628,亿联网络,0.5917159914970398,37.4,44.62,441607696,27141073297.8,47375734912.0,1.6232796907424927,0.0,是,1.2906396389007568,0/0,60日新高,通信设备
550,688335,复洁科技,0.5858854651451111,37.77,45.06,253918674,5591266539.84,5591266539.84,4.486593723297119,0.0,是,0.8540707230567932,0/0,60日新高,环保行业
551,688338,赛科希德,0.5767844319343567,27.9,33.29,80356888,2961372960.0,2961372960.0,2.6965463161468506,0.0,是,2.4236199855804443,0/0,60日新高,医疗器械
552,002881,美格智能,0.5646417140960693,51.65,56.5,1587061328,9396373050.5,13519681905.0,16.75616455078125,0.01936483383178711,是,1.858690857887268,0/0,60日新高,消费电子
553,300251,光线传媒,0.5503576993942261,18.27,21.8,2254978208,50705918732.7,53596660652.64,4.398489952087402,0.0,是,1.3460402488708496,0/0,60日新高,文化传媒
554,688576,西山科技,0.5376344323158264,69.19,82.58,49124926,1507805016.4099998,3148149151.4,3.216259717941284,0.0,是,1.02536141872406,0/0,60日新高,医疗器械
555,002624,完美世界,0.4912663698196411,18.41,20.15,1402778368,33648565284.81,35714818244.0,4.131189823150635,0.4912663698196411,是,1.3633818626403809,0/0,60日新高,游戏
556,688083,中望软件,0.48101264238357544,79.38,94.8,532557040,13466519007.48,13466519007.48,3.877075433731079,0.0,是,1.3564406633377075,0/0,60日新高,软件开发
557,600970,中材国际,0.4761905074119568,10.55,11.55,451107328,23757089651.45,27660195936.0,1.8879903554916382,0.0,是,1.5771676301956177,0/0,60日新高,工程建设
558,300298,三诺生物,0.45941805839538574,19.68,23.51,676048992,8881597736.64,11026060700.16,7.593113422393799,0.0,是,1.6622568368911743,0/0,60日新高,医疗器械
559,601611,中国核建,0.44568246603012085,18.03,19.75,4213787712,54339430842.36,54339430770.240005,7.607894420623779,0.0,否,1.06071138381958,6/3,近期多次涨停,工程建设
560,601108,财通证券,0.4454343020915985,9.02,9.88,1133198816,41886746923.34,41886746373.119995,2.670799732208252,0.0,是,1.6210885047912598,0/0,60日新高,证券
561,605168,三人行,0.42889389395713806,44.49,48.73,747917376,9379247707.140001,9379247707.140001,7.862229347229004,0.0,是,1.0633944272994995,0/0,60日新高,文化传媒
562,600346,恒力石化,0.41963911056518555,23.93,26.21,998038368,168445657878.98,168445660702.72,0.5900484919548035,0.0,是,1.1468732357025146,0/0,60日新高,化纤行业
563,600428,中远海特,0.4065040349960327,7.41,8.12,376472736,18119566170.03,20332450164.0,2.054492235183716,0.0,是,1.2915568351745605,0/0,60日新高,航运港口
564,002729,好利科技,0.37373197078704834,18.8,20.6,347788768,3298717766.8,3439834496.0,10.473278999328613,0.0,是,1.0695559978485107,0/0,60日新高,电子元件
565,300906,日月明,0.3689064681529999,38.09,45.54,259347316,2749983730.0000005,3047200000.0000005,9.3436279296875,0.0,是,1.6604851484298706,0/0,60日新高,交运设备
566,601872,招商轮船,0.35682424902915955,11.25,12.33,1290310912,90838558147.5,90838558080.0,1.426300048828125,0.26737967133522034,是,0.8048182725906372,0/0,60日新高,航运港口
567,688132,邦彦技术,0.33964094519615173,20.68,24.73,78240284,2243691448.24,3148017218.72,3.4641799926757812,0.0,是,1.1792274713516235,0/0,60日新高,通信设备
568,600595,中孚实业,0.3340757191181183,9.01,9.88,735499168,36111225077.14,36111225131.2,2.030233383178711,-0.22148394584655762,是,1.171844482421875,0/0,60日新高,有色金属
569,600338,西藏珠峰,0.31712475419044495,18.98,20.81,2383652560,17351708988.64,17351709140.48,13.665777206420898,0.0,是,1.2438910007476807,0/0,60日新高,有色金属
570,300759,康龙化成,0.24367955327033997,32.91,39.4,1742447456,46711947613.829994,58520414563.2,3.6707041263580322,0.0,是,1.7151042222976685,0/0,60日新高,医疗服务
571,601778,晶科科技,0.24330900609493256,4.12,4.52,720509424,14712522632.68,14712522636.800001,4.861616134643555,0.0,是,1.0286788940429688,0/0,60日新高,电力行业
572,301188,力诺药包,0.2149382084608078,18.65,22.33,162172998,4458616148.5,4458616148.5,3.606259822845459,0.0,是,1.0262120962142944,0/0,60日新高,玻璃玻纤
573,002683,广东宏大,0.17783047258853912,50.7,55.67,989354512,33696991305.9,38532113568.0,2.8960888385772705,0.0,是,0.8406437635421753,0/0,60日新高,采掘行业
574,600729,重庆百货,0.173611119389534,28.85,31.68,467532768,5553130049.400001,12707071127.2,8.266897201538086,0.1388406902551651,是,1.0248891115188599,0/0,60日新高,商业百货
575,301256,华融化学,0.16592919826507568,18.11,21.7,887525200,8692800000.0,8692800000.0,10.193320274353027,0.0,是,0.9325405955314636,0/0,60日新高,化学原料
576,300003,乐普医疗,0.14807502925395966,20.29,24.31,2961442336,32035553965.78,37402515877.76,9.07443904876709,0.0,是,0.9934758543968201,0/0,60日新高,医疗器械
577,688179,阿拉丁,0.14164306223392487,14.14,16.94,181465894,4703062640.64,4703062640.64,3.809985876083374,0.0,是,1.264296054840088,0/0,60日新高,化学制品
578,688196,卓越新能,0.13734376430511475,72.91,87.37,310073504,8749200000.0,9273480863.449999,3.413388252258301,0.0,是,1.342113971710205,0/0,60日新高,化学制品
579,688318,财富趋势,0.11256787925958633,151.19,181.22,1526284752,38722702971.68,38722702971.68,3.803771734237671,0.0,是,1.4852827787399292,0/0,60日新高,软件开发
580,600251,冠农股份,0.1049317866563797,9.54,10.48,221499694,7412518781.82,7412518791.36,2.9441943168640137,-0.10471203923225403,是,1.841562032699585,0/0,60日新高,农牧饲渔
581,002690,美亚光电,0.04655493423342705,21.49,23.63,182880440,9321223352.349998,18959231353.44,1.9492607116699219,0.0,是,1.2364567518234253,0/0,60日新高,专用设备
582,688455,科捷智能,0.045065347105264664,22.2,26.63,102214917,2598080785.2,3730280785.2,3.957951545715332,0.0,是,1.496656894683838,0/0,60日新高,通用设备
583,601811,新华文轩,0.0,15.44,16.98,270369664,12226996216.0,19050505163.52,2.173919916152954,-0.12936609983444214,是,1.8729255199432373,0/0,60日新高,文化传媒
584,605488,福莱新材,0.0,37.2,40.92,498765760,10274364310.800001,10424161382.400002,4.790128231048584,0.026888947933912277,是,1.0737837553024292,0/0,60日新高,塑料制品
585,601126,四方股份,-0.02844950370490551,35.14,38.67,1984510928,28993500956.0,29278068330.56,6.758251190185547,0.0,是,1.483929991722107,0/0,60日新高,电网设备
586,600452,涪陵电力,-0.09407337754964828,10.62,11.69,763337056,16318072365.48,16318072301.759998,4.6524434089660645,0.6635071039199829,是,1.4492335319519043,0/0,60日新高,电力行业
587,688485,九州一轨,-0.1041666716337204,19.18,23.04,70645949,1690870018.04,2882601749.16,4.134515285491943,0.0,是,1.070773959159851,0/0,60日新高,环保行业
588,600055,万东医疗,-0.11350738257169724,17.6,19.38,396324256,12373874620.800001,12373874585.6,3.15579891204834,0.0,是,2.033254384994507,0/0,60日新高,医疗器械
589,600499,科达制造,-0.13513514399528503,14.78,16.28,830532976,28345917458.98,28345917355.52,2.9053707122802734,0.0,是,1.7261896133422852,0/0,60日新高,专用设备
590,688389,普门科技,-0.14154280722141266,14.11,16.96,118943492,6045933650.3,6045933622.08,1.9517347812652588,0.0,是,1.6912633180618286,0/0,60日新高,医疗器械
591,605100,华丰股份,-0.14622937142848969,47.8,52.66,319270496,8122749599.999999,8160893999.999999,3.847928047180176,-0.2504173517227173,是,1.326997995376587,0/0,60日新高,通用设备
592,301105,鸿铭股份,-0.1695234626531601,53.0,63.71,71822703,871187341.0,2650000000.0,8.095515251159668,0.0,是,1.2805325984954834,0/0,60日新高,专用设备
593,603739,蔚蓝生物,-0.17921146750450134,16.71,18.41,735536432,4228112350.86,4228112350.86,16.58011817932129,0.3001200556755066,是,4.4067535400390625,2/1,60日新高,农牧饲渔
594,300418,昆仑万维,-0.2072373628616333,62.6,75.28,14207247360,78531118007.8,78585345696.0,17.5898380279541,0.0,否,1.298638105392456,4/2,近期多次涨停,互联网服
595,600775,南京熊猫,-0.2274019420146942,17.55,19.35,2504259632,11790766183.95,16037866166.400002,21.039457321166992,0.0,否,0.7984901666641235,8/4,近期多次涨停,通信设备
596,688161,威高骨科,-0.32310178875923157,30.85,37.14,133237980,12340000000.0,12340000000.0,1.0642277002334595,0.0,是,2.1430399417877197,0/0,60日新高,医疗器械
597,688615,合合信息,-0.40277257561683655,318.99,384.34,3917701168,30836841133.56,44658600000.0,11.866715431213379,0.0,是,1.8208584785461426,0/0,60日新高,软件开发
598,002158,汉钟精机,-0.4550625681877136,26.25,29.01,375270480,14006662661.25,14036508780.0,2.651435375213623,0.0,是,0.9319468140602112,0/0,60日新高,通用设备
599,600390,五矿资本,-0.49180328845977783,6.07,6.71,934364768,27303257336.13,27303257026.56,3.376450538635254,0.0,是,1.6507887840270996,0/0,60日新高,多元金融
600,002512,达华智能,-0.6693440675735474,7.42,8.22,2044144928,8120832222.44,8254725068.8,24.520610809326172,-0.4026845693588257,否,1.5193496942520142,4/2,近期多次涨停,计算机设
601,002458,益生股份,-0.7650273442268372,9.08,10.07,161494089,6799727886.8,10046229240.960001,2.355483293533325,0.0,是,0.934201717376709,0/0,60日新高,农牧饲渔
602,688503,聚和材料,-0.8187919855117798,73.89,89.4,1341143328,14845964391.45,17883865881.27,8.951255798339844,0.0,是,0.9086989164352417,0/0,60日新高,光伏设备
603,001328,登康口腔,-0.8374384641647339,40.26,44.66,90089256,1732931310.0,6931717188.0,5.220890522003174,0.22404780983924866,是,1.2043219804763794,0/0,60日新高,美容护理
604,603138,海量数据,-1.1520737409591675,17.16,19.1,973472832,4947963306.0,5042855600.64,19.209293365478516,0.35087719559669495,是,3.20806884765625,2/1,60日新高,软件开发
605,603926,铁流股份,-1.1783610582351685,18.45,20.54,147693079,4258972372.95,4330521472.95,3.442467451095581,0.10851871967315674,是,0.8565610647201538,0/0,60日新高,汽车零部
606,603488,展鹏科技,-1.1925042867660522,11.6,12.91,536267856,3387089104.0,3387089196.7999997,15.81315803527832,0.7819287776947021,是,0.9323675632476807,6/4,60日新高且近期多次涨停,专用设备
607,000935,四川双马,-1.292639136314392,27.49,30.64,384471280,20986974754.17,20986974836.64,1.8061188459396362,0.0,是,1.1885974407196045,0/0,60日新高,水泥建材
608,000510,新金路,-1.295896291732788,13.71,15.28,1364936528,8317374641.070001,8891532536.640001,15.893254280090332,0.29261156916618347,是,1.2371811866760254,0/0,60日新高,化学原料
609,688084,晶品特装,-1.3331944942474365,94.73,115.21,204303919,7022848999.71,7167183322.18,2.85246205329895,0.0,是,0.8049249053001404,0/0,60日新高,专用设备
610,688100,威胜信息,-1.4143919944763184,39.73,48.36,199904184,19534652002.75,19534651724.64,1.0085903406143188,0.0,是,1.2846788167953491,0/0,60日新高,通信设备
611,002639,雪人集团,-1.4280483722686768,26.92,30.04,6176882432,17514671717.52,20798450577.920002,34.693939208984375,0.0,否,0.8417813181877136,6/3,近期多次涨停,通用设备
612,300668,杰恩设计,-1.5078601837158203,30.7,37.4,214006649,3060601563.4,3695705081.1,6.815492630004883,0.0,是,0.8080082535743713,0/0,60日新高,工程咨询
613,002318,久立特材,-1.5328223705291748,29.55,33.01,510699936,28219000862.4,28875394776.0,1.7834923267364502,-0.13518080115318298,是,1.089052677154541,0/0,60日新高,钢铁行业
614,688507,索辰科技,-1.6260161399841309,121.0,147.6,844903200,5957523330.0,10782162864.0,13.724993705749512,0.0,是,1.2489818334579468,0/0,60日新高,软件开发
615,301087,可孚医疗,-1.6528924703598022,59.5,72.6,665581968,11557697690.0,12429371500.0,5.628377437591553,0.0,是,0.8403559923171997,0/0,60日新高,医疗器械
616,002202,金风科技,-1.6789395809173584,33.38,37.35,25760096000,112296381173.78001,141032758090.24002,22.443567276000977,0.0,否,1.2070848941802979,13/7,近期多次涨停,风电设备
617,000503,国新健康,-1.7652250528335571,11.13,12.46,1215772896,10898420316.0,10899080102.400002,10.880061149597168,-0.08976660668849945,否,1.6931499242782593,4/2,近期多次涨停,软件开发
618,000917,电广传媒,-1.8987340927124023,12.4,13.9,2968149408,17576496101.2,17577698566.4,16.3872013092041,0.08071024715900421,否,1.070111870765686,4/2,近期多次涨停,文化传媒
619,600089,特变电工,-1.9729630947113037,26.83,30.11,26716302080,135566424679.93,135566424814.07999,18.678539276123047,0.0,是,2.976433038711548,2/1,60日新高,电网设备
620,688137,近岸蛋白,-2.0161290168762207,48.6,59.52,304675824,1588026335.4,3410526335.4,19.25172233581543,0.0,是,3.693363666534424,0/0,60日新高,生物制品
621,300724,捷佳伟创,-2.0819170475006104,115.23,141.22,4063116352,33153335958.27,40133687160.0,12.004176139831543,0.0,是,1.0828853845596313,0/0,60日新高,光伏设备
622,603282,亚光股份,-2.0979020595550537,22.4,25.17,288025136,1437731881.6,2997568000.0,20.185089111328125,0.6289308071136475,是,4.84890604019165,2/1,60日新高,专用设备
623,301148,嘉戎技术,-2.393481492996216,57.5,70.69,299733120,3385202100.0,6698582100.0,8.829147338867188,0.0,是,0.7536631226539612,0/0,60日新高,环保行业
624,688017,绿的谐波,-2.4390242099761963,200.0,246.0,3024784176,36666025000.0,36666025000.0,7.928710460662842,0.0,是,1.4415948390960693,0/0,60日新高,通用设备
625,301337,亚华电子,-2.7647058963775635,33.06,40.8,463375232,1222749721.5,3444852000.0,36.90583801269531,0.0,是,1.7346726655960083,0/0,60日新高,软件开发
626,001202,炬申股份,-2.8806583881378174,18.88,21.38,368303232,2205636270.4,3147128156.7999997,17.24776268005371,0.2655337452888489,否,2.596722364425659,3/2,近期多次涨停,物流行业
627,600637,东方明珠,-3.4437947273254395,14.86,16.93,7626428672,49957831280.619995,49957831384.64,14.905831336975098,0.4054054021835327,否,2.09338641166687,6/4,近期多次涨停,文化传媒
628,003041,真爱美家,-3.4639410972595215,68.0,77.48,1190104032,9303991200.0,9792000000.0,12.473474502563477,0.0,是,2.090989828109741,3/2,60日新高且近期多次涨停,纺织服装
629,603305,旭升集团,-3.4745357036590576,20.28,23.11,3101165328,23437769515.68,23437769596.800003,13.033954620361328,-0.09852217137813568,否,1.2320239543914795,4/2,近期多次涨停,汽车零部
630,603682,锦和商管,-3.55731201171875,7.32,8.35,532449376,3458700000.0,3458700000.0,14.883787155151367,-0.13642564415931702,是,3.6376020908355713,2/1,60日新高,房地产服
631,300267,尔康制药,-3.595505714416504,4.29,5.34,1646752928,6102061212.39,8848574866.56,26.310842514038086,0.0,是,3.4143643379211426,2/1,60日新高,化学制药
632,300264,佳创视讯,-3.669724702835083,7.35,9.16,596950800,2722652804.5499997,3166802772.0,21.465635299682617,0.0,是,1.5696492195129395,0/0,60日新高,互联网服
633,600550,保变电气,-3.7433154582977295,12.6,14.4,3939284976,23203258848.0,23203258848.0,16.31780433654785,0.07942812144756317,是,1.5812734365463257,0/0,60日新高,电网设备
634,002046,国机精工,-3.8825576305389404,49.76,56.95,2876437872,26312431765.12,26684637560.32,10.643922805786133,0.0402090884745121,是,1.3083596229553223,4/2,60日新高且近期多次涨停,通用设备
635,600828,茂业商业,-4.104477405548096,7.71,8.84,1261028736,13348786995.51,13353585414.24,9.060302734375,-0.5161290764808655,是,1.6606279611587524,4/2,60日新高且近期多次涨停,商业百货
636,603286,日盈电子,-4.222833633422852,69.63,79.97,634048944,8036334682.53,8174278675.53,7.653522491455078,0.0,是,1.2849030494689941,0/0,60日新高,汽车零部
637,000785,居然智家,-4.432132720947266,3.45,3.97,1823556304,20346697450.8,21483318028.8,8.704365730285645,0.2906976640224457,是,3.182494878768921,3/2,60日新高且近期多次涨停,商业百货
638,002173,创新医疗,-4.8704071044921875,33.4,38.62,5612961792,13904568396.199999,14738897356.8,39.46299362182617,0.3304295539855957,否,1.5102121829986572,8/4,近期多次涨停,医疗服务
639,002316,亚联发展,-5.1327433586120605,5.36,6.22,604089200,1826406600.0,2107123200.0000002,32.96897888183594,0.0,否,3.0247104167938232,5/3,近期多次涨停,互联网服
640,603017,中衡设计,-5.77069091796875,12.41,14.49,462373648,3427521536.13,3427521474.08,13.328458786010742,-0.1609010547399521,否,1.4069640636444092,5/3,近期多次涨停,工程咨询
641,001331,胜通能源,-6.454720497131348,58.26,68.51,1290434528,9780437058.539999,16443302400.0,12.826709747314453,-0.1542416363954544,否,0.9481164216995239,19/14,近期多次涨停,物流行业
642,920207,众诚科技,-6.773660182952881,39.5,55.08,965226720,2223038986.0,3641702500.0,40.995033264160156,-1.0025062561035156,否,1.6057482957839966,4/2,近期多次涨停,软件开发
643,603015,弘讯科技,-6.788665771484375,15.79,18.63,998521424,6382618010.0,6382618136.32,15.563090324401855,0.0,否,1.6379716396331787,6/4,近期多次涨停,专用设备
644,002774,快意电梯,-8.300704956054688,11.71,14.05,518821472,3299549358.8500004,3942615355.84,15.725289344787598,0.08547008782625198,否,1.1989762783050537,8/5,近期多次涨停,专用设备
645,002324,普利特,-9.623430252075195,19.44,23.66,3416482768,15090804701.28,21623816816.640003,22.10596466064453,0.0,否,1.4141881465911865,8/4,近期多次涨停,塑料制品
646,301079,邵阳液压,-9.637561798095703,54.85,72.84,1336371392,3813457165.15,5974933034.900001,34.321250915527344,0.0,否,0.8288335800170898,6/3,近期多次涨停,通用设备
647,603278,大业股份,-9.96865177154541,14.36,17.55,976147968,4907664869.12,4907664869.12,19.694307327270508,0.0,否,0.780716598033905,14/7,近期多次涨停,通用设备
648,002413,雷科防务,-9.988962173461914,16.31,19.93,7127422976,21090125014.0,21480100897.92,33.073726654052734,0.0,否,0.7001097202301025,11/7,近期多次涨停,通信设备
649,600783,鲁信创投,-9.98985767364502,35.5,43.38,3519601840,26424754937.0,26424755008.0,12.956045150756836,0.0,否,2.7438948154449463,14/11,近期多次涨停,非金属材
650,601698,中国卫通,-10.002062797546387,43.64,53.34,12021573120,184352179379.68,184352179205.12,6.323150157928467,0.0,否,0.9799841642379761,12/6,近期多次涨停,通信服务
651,002792,通宇通讯,-10.004286766052246,62.97,76.97,8144147712,21272807631.54,32985954935.04,36.90934371948242,0.0,否,1.2823952436447144,6/3,近期多次涨停,通信设备
